"atleta_id","rodada","clube_id","participou","pontos_num","media_num","preco_num","variacao_num","FS","PE","A","FT","FD","FF","G","I","PP","RB","FC","GC","CA","CV","SG","DD","DP","GS"
94068,12,263.0,True,-1.6,1.22,6.28,-0.7,1,2,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0
86410,12,263.0,False,0.0,4.81,11.22,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93797,12,263.0,False,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90336,12,263.0,False,0.0,0.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92128,12,263.0,False,0.0,-0.4,5.2,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89492,12,263.0,False,0.0,0.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94067,12,263.0,False,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62009,12,263.0,True,9.7,12.8,12.15,0.79,4,3,1,0,1,1,0,1,0,2,2,0,0,0,0,0,0,0
80224,12,263.0,False,0.0,0.0,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
41273,12,263.0,True,3.95,3.66,8.92,-0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68901,12,263.0,True,0.8,0.8,4.87,-1.13,2,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
86972,12,263.0,False,0.0,2.08,4.75,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95694,12,263.0,False,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50413,12,263.0,False,0.0,1.23,3.82,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51299,12,263.0,True,2.6,2.29,4.86,0.6,0,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0
55348,12,263.0,True,3.8,4.46,8.78,-0.68,0,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83772,12,263.0,True,-2.6,3.45,7.75,-2.1,0,2,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0
84592,12,263.0,False,0.0,0.96,5.53,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79973,12,263.0,False,0.0,2.33,6.22,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93414,12,263.0,False,0.0,1.1,6.67,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82474,12,263.0,False,0.0,0.62,4.62,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93795,12,263.0,False,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50294,12,264.0,True,2.1,2.79,13.06,0.12,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
68690,12,264.0,False,0.0,0.53,6.45,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68918,12,264.0,False,0.0,0.0,4.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68770,12,264.0,True,0.0,0.0,3.6,-0.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87887,12,264.0,True,12.6,3.03,5.36,1.96,0,1,1,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0
88140,12,264.0,False,0.0,0.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88323,12,264.0,True,8.0,5.97,9.82,0.23,1,4,0,0,0,0,1,0,0,1,2,0,0,0,0,0,0,0
80944,12,264.0,False,0.0,0.35,2.74,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77500,12,264.0,False,0.0,-2.0,10.18,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70944,12,264.0,True,-0.9,5.85,14.8,-1.23,0,2,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0
37608,12,264.0,False,0.0,1.94,2.88,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61033,12,264.0,True,-0.9,2.38,6.03,-0.78,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
60852,12,264.0,True,8.6,4.98,14.07,1.09,1,1,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0
61149,12,264.0,False,0.0,3.92,7.83,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42500,12,264.0,True,4.8,5.82,23.23,-0.27,1,8,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
91808,12,264.0,False,0.0,0.0,0.78,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94154,12,264.0,False,0.0,1.4,4.26,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95820,12,264.0,False,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50439,12,264.0,False,0.0,3.25,4.78,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60752,12,264.0,True,5.43,4.12,12.83,0.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80287,12,264.0,True,-0.1,2.61,5.44,-2.06,3,1,0,0,1,1,0,2,0,0,4,0,0,0,0,0,0,0
80286,12,264.0,False,0.0,0.0,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94765,12,264.0,False,0.0,0.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54395,12,264.0,False,0.0,0.67,11.44,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54424,12,264.0,True,1.4,0.37,4.66,0.11,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
68938,12,264.0,True,3.5,2.45,6.43,0.75,0,3,0,0,1,0,0,0,0,2,0,0,0,0,0,0,0,0
68954,12,264.0,True,9.5,4.11,12.11,1.77,2,7,0,0,0,0,1,0,0,3,1,0,1,0,0,0,0,0
38067,12,264.0,False,0.0,0.05,7.43,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42234,12,264.0,True,5.0,0.94,18.93,0.92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
73635,12,264.0,False,0.0,0.0,5.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51413,12,264.0,False,0.0,6.11,12.43,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87225,12,264.0,True,6.1,1.4,2.09,1.26,0,2,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
87228,12,264.0,False,0.0,5.0,4.86,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92497,12,266.0,True,0.9,3.51,6.04,-0.65,3,4,0,0,0,1,0,0,0,2,3,0,1,0,0,0,0,0
92290,12,266.0,False,0.0,0.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87999,12,266.0,True,-0.4,3.53,12.43,-0.77,2,11,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0
62130,12,266.0,False,0.0,0.0,6.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68887,12,266.0,True,1.4,3.74,14.2,-0.65,0,5,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0
68827,12,266.0,False,0.0,0.0,4.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72097,12,266.0,True,-3.6,2.26,6.38,-0.76,1,6,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0
81951,12,266.0,False,0.0,0.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37688,12,266.0,True,5.4,2.02,8.64,0.64,2,5,0,0,0,2,1,0,0,0,3,0,1,0,0,0,0,0
37662,12,266.0,False,0.0,2.73,8.98,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49673,12,266.0,False,0.0,0.0,4.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36650,12,266.0,True,-0.4,2.39,5.48,-0.59,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91815,12,266.0,False,0.0,0.0,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94583,12,266.0,False,0.0,1.2,1.05,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90311,12,266.0,False,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80538,12,266.0,False,0.0,0.0,5.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92081,12,266.0,True,0.5,2.18,6.8,-1.23,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
92438,12,266.0,False,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88393,12,266.0,False,0.0,4.7,3.7,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85121,12,266.0,False,0.0,0.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80188,12,266.0,False,0.0,3.96,11.28,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80370,12,266.0,True,3.4,2.95,6.87,0.45,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
73806,12,266.0,False,0.0,0.0,4.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73511,12,266.0,True,-0.5,-0.2,8.74,-0.67,1,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
71892,12,266.0,True,5.3,3.34,10.37,0.83,2,1,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0
73513,12,266.0,True,-1.4,-0.26,1.83,-0.16,0,3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
73353,12,266.0,False,0.0,0.78,2.57,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38431,12,266.0,True,-1.6,1.27,7.25,-0.67,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2
40025,12,266.0,True,1.15,3.28,11.73,-0.38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42222,12,266.0,True,0.8,1.12,5.96,0.02,1,3,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
38440,12,266.0,False,0.0,3.23,8.51,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89256,12,266.0,False,0.0,2.05,10.52,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50856,12,266.0,True,2.9,3.08,10.36,0.32,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0
85004,12,266.0,False,0.0,0.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93790,12,266.0,False,0.0,0.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93791,12,266.0,False,0.0,0.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38140,12,275.0,True,7.1,2.84,14.78,0.99,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
63158,12,275.0,True,12.0,4.8,10.32,2.15,1,2,0,0,1,2,1,0,0,1,0,0,0,0,0,0,0,0
42411,12,275.0,True,7.71,4.51,14.51,0.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83615,12,275.0,False,0.0,3.07,12.04,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89154,12,275.0,True,15.1,8.28,31.03,1.14,4,2,0,0,0,1,2,0,0,0,6,0,0,0,0,0,0,0
95799,12,275.0,False,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78605,12,275.0,False,0.0,0.0,16.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89898,12,275.0,True,9.2,4.61,12.26,1.31,4,1,2,0,1,0,0,0,0,0,3,0,1,0,0,0,0,0
72290,12,275.0,False,0.0,0.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37673,12,275.0,False,0.0,1.26,7.42,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
37657,12,275.0,True,5.3,2.78,5.55,1.29,0,3,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
37718,12,275.0,False,0.0,0.0,8.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60834,12,275.0,False,0.0,1.1,1.87,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72605,12,275.0,True,5.2,3.29,9.24,0.64,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
78151,12,275.0,False,0.0,0.0,5.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68920,12,275.0,True,8.6,5.81,14.16,0.46,2,7,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0
49674,12,275.0,False,0.0,0.97,6.56,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79887,12,275.0,False,0.0,5.4,5.49,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36612,12,275.0,True,5.2,2.07,8.88,0.57,4,1,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0
69282,12,275.0,True,2.7,0.35,7.95,-1.61,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
92623,12,275.0,False,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89273,12,275.0,True,3.8,3.8,3.93,-0.07,2,3,0,0,0,0,0,0,0,1,6,0,0,0,1,0,0,0
89285,12,275.0,True,0.4,1.02,4.23,-0.34,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
51415,12,275.0,False,0.0,0.0,4.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86935,12,275.0,False,0.0,0.0,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85241,12,275.0,False,0.0,0.0,8.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78855,12,275.0,False,0.0,2.95,4.92,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85083,12,275.0,False,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78968,12,275.0,False,0.0,0.0,8.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38957,12,275.0,False,0.0,1.07,6.72,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62047,12,275.0,False,0.0,4.47,11.12,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38530,12,275.0,True,-0.1,3.34,13.88,-0.82,1,6,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
42145,12,275.0,False,0.0,5.15,17.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86686,12,275.0,True,8.2,2.08,4.68,1.8,1,3,1,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0
84848,12,275.0,False,0.0,0.0,3.84,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84585,12,275.0,False,0.0,0.0,10.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93378,12,275.0,False,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95770,12,275.0,True,2.1,1.05,1.95,0.38,0,1,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0
38062,12,276.0,False,0.0,3.5,11.05,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
42499,12,276.0,True,2.2,3.65,9.01,-0.72,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0
83760,12,276.0,False,0.0,1.57,2.34,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91260,12,276.0,False,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87486,12,276.0,True,-0.5,2.75,6.21,-0.31,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
89840,12,276.0,False,0.0,3.7,17.52,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68932,12,276.0,False,0.0,10.7,11.54,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88540,12,276.0,False,0.0,3.66,7.16,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88269,12,276.0,True,5.5,2.29,8.98,0.43,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
95831,12,276.0,False,0.0,0.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82411,12,276.0,True,0.7,0.7,6.43,-1.57,4,3,0,0,0,2,0,1,0,1,2,0,1,0,0,0,0,0
71043,12,276.0,False,0.0,0.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95659,12,276.0,False,0.0,3.2,1.18,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71603,12,276.0,False,0.0,0.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73800,12,276.0,True,2.4,1.4,11.69,-1.04,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0
95660,12,276.0,False,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95661,12,276.0,False,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95662,12,276.0,False,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71123,12,276.0,True,4.0,2.56,7.28,-0.45,1,3,0,1,0,2,0,0,0,0,1,0,0,0,0,0,0,0
71227,12,276.0,True,-2.8,4.23,8.19,-0.95,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
37607,12,276.0,True,6.1,0.44,12.33,1.01,0,2,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
50347,12,276.0,True,10.4,1.01,4.85,2.1,4,1,0,0,1,1,1,0,0,0,2,0,0,0,0,0,0,0
78361,12,276.0,True,2.6,3.52,12.14,0.34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77777,12,276.0,True,5.4,2.9,5.61,1.06,0,2,0,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0
53148,12,276.0,True,0.7,3.69,4.84,-0.9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
51175,12,276.0,True,-2.0,3.89,7.5,-0.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
92087,12,276.0,False,0.0,5.9,6.54,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92663,12,276.0,False,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95637,12,276.0,False,0.0,-1.1,0.74,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94931,12,276.0,False,0.0,3.56,10.6,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50324,12,276.0,False,0.0,-0.2,4.56,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50421,12,276.0,False,0.0,-0.6,2.03,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62977,12,276.0,True,0.9,4.26,12.9,-0.3,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0
62129,12,276.0,False,0.0,0.0,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38451,12,276.0,True,-4.4,-2.2,2.92,-1.02,0,3,0,0,0,0,0,0,0,0,3,0,1,0,0,0,0,0
77967,12,276.0,False,0.0,0.0,4.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71549,12,276.0,False,0.0,3.39,7.36,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89226,12,276.0,False,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50408,12,276.0,False,0.0,0.0,5.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84554,12,276.0,False,0.0,4.23,11.04,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85629,12,276.0,False,0.0,1.0,2.58,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82627,12,276.0,False,0.0,1.47,2.12,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50317,12,277.0,False,0.0,2.77,8.3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83257,12,277.0,True,3.8,5.47,10.48,1.05,2,2,0,0,2,1,0,1,0,1,1,0,0,0,0,0,0,0
87192,12,277.0,True,4.7,3.74,10.31,-0.17,0,5,0,0,0,0,1,0,0,1,3,0,1,0,0,0,0,0
88225,12,277.0,False,0.0,0.0,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89637,12,277.0,True,4.3,1.75,5.41,0.76,1,5,0,0,0,1,0,0,0,3,1,0,0,0,0,0,0,0
90566,12,277.0,False,0.0,-0.9,3.04,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90569,12,277.0,True,-2.8,0.22,1.86,-0.83,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
90651,12,277.0,True,3.9,9.8,9.73,-0.63,0,2,0,0,0,3,0,0,0,2,2,0,0,0,0,0,0,0
87552,12,277.0,True,-0.9,5.28,10.96,-1.84,1,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
78839,12,277.0,False,0.0,0.0,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88002,12,277.0,False,0.0,1.24,2.51,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68745,12,277.0,False,0.0,0.0,8.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88224,12,277.0,False,0.0,0.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78548,12,277.0,True,-0.3,-0.3,2.15,-0.13,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79035,12,277.0,True,5.5,3.6,5.99,0.65,3,2,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0
37917,12,277.0,False,0.0,-0.4,6.46,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92094,12,277.0,False,0.0,2.7,3.43,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78235,12,277.0,False,0.0,0.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78248,12,277.0,True,7.5,2.81,5.61,0.92,0,3,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
70986,12,277.0,False,0.0,5.23,6.24,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70046,12,277.0,True,-0.5,4.5,14.67,-1.91,0,4,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0
94649,12,277.0,False,0.0,-0.05,1.76,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88597,12,277.0,False,0.0,1.4,3.5,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95837,12,277.0,False,0.0,0.0,4.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95465,12,277.0,False,0.0,0.82,3.25,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95466,12,277.0,False,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95619,12,277.0,False,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95620,12,277.0,False,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95621,12,277.0,False,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94045,12,277.0,False,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89342,12,277.0,False,0.0,7.7,5.19,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94044,12,277.0,False,0.0,0.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95464,12,277.0,False,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73974,12,277.0,False,0.0,0.4,3.22,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77959,12,277.0,True,13.9,13.9,12.01,5.01,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0
38910,12,277.0,False,0.0,0.0,28.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
38908,12,277.0,True,3.1,2.78,12.2,0.04,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0
62121,12,277.0,True,3.5,5.42,13.18,-2.12,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3
69040,12,277.0,False,0.0,0.0,3.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
40990,12,277.0,True,4.05,4.28,11.06,-0.43,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78578,12,277.0,False,0.0,1.64,3.3,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50417,12,277.0,False,0.0,0.5,2.43,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81148,12,277.0,False,0.0,1.57,6.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82787,12,277.0,False,0.0,2.82,6.48,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80583,12,277.0,True,-1.1,4.84,16.64,-2.78,1,5,0,0,1,1,0,1,0,1,2,0,1,0,0,0,0,0
92841,12,277.0,False,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93368,12,277.0,False,0.0,0.0,4.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93376,12,277.0,False,0.0,0.0,2.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
