"id","apelido","clube_id","posicao_id"
80572,"Alex Santos",294,5
86491,"Jonatha Fumaça",294,5
50413,"Anderson Aquino",294,5
68893,"André Lima",294,5
51683,"Bruno Rangel",315,5
51193,"Fabinho Alves",315,5
87585,"Mailson",315,5
62119,"Tiago Luis",315,5
88069,"Leonardo Cabeça",315,5
86334,"Roni",315,5
68696,"Bergson",315,5
89445,"Yuri",315,5
41126,"Rodrigo Gral",315,5
78968,"Leandro",315,5
63326,"Rychely ",315,5
78756,"Alemão",315,5
80321,"Neílson",315,5
68974,"Marcão",316,5
69138,"Pablo",316,5
50366,"Jean Carlos",316,5
69048,"Mazola",316,5
77809,"William Pottker",316,5
78117,"Everaldo",316,5
86419,"Jonathan",316,5
62012,"Ciro",316,5
73055,"Bruno Fornaroli",316,5
81770,"Clayton",316,5
85210,"Jonatan Ponciano",316,5
69141,"Ricardo Bueno",316,5
73563,"Lúcio Maranhão",316,5
78967,"Dudu",316,5
50326,"Éverton Santos",316,5
72504,"Denilson",316,5
41327,"Vanderlei Luxemburgo",262,6
79019,"Jayme De Almeida",262,6
39850,"Vagner Mancini",263,6
86229,"Eduardo Hungaro",263,6
37281,"Mano Menezes",264,6
88899,"Charles Fabian",265,6
37306,"Gilson Kleina",265,6
71100,"Márcio Araújo",265,6
60752,"Cristóvão Borges",266,6
40990,"Dorival Júnior",275,6
73948,"Ricardo Gareca",275,6
84863,"Alberto Valentim",275,6
36934,"Muricy Ramalho",276,6
62137,"Enderson Moreira",277,6
36940,"Oswaldo De Oliveira",277,6
40025,"Levir Culpi",282,6
36943,"Paulo Autuori",282,6
62136,"Marcelo Oliveira",283,6
43618,"Luiz Felipe Scolari",284,6
88898,"André Jardine",284,6
40006,"Abel Braga",285,6
37246,"Ney Franco",287,6
89100,"Éder Bastos",287,6
88617,"Carlos Amadeu",287,6
37592,"Toninho Cecílio",288,6
72742,"Wagner Lopes",288,6
41946,"Caio Júnior",288,6
73481,"Gilmar Dal Pozzo",288,6
88538,"Wilson Vaterkemper",288,6
87746,"Luizinho Vieira",288,6
62139,"Ricardo Drubscky",290,6
87211,"Eduardo Baptista",292,6
84761,"Claudinei Oliveira",293,6
88686,"Leandro Ávila",293,6
82657,"Miguel Ángel Portuga",293,6
79343,"Doriva",293,6
81031,"Marquinhos Santos",294,6
36856,"Celso Roth",294,6
73315,"Jorginho",315,6
88717,"Celso Rodrigues",315,6
73317,"Argel Fucks",316,6
37245,"Guto Ferreira",316,6
60780,"Vinícius Eutrópio",316,6
