"id","apelido","clube_id","posicao_id"
95627,"Ailton ",344,5
62127,"Wallyson",344,5
86485,"Keno",344,5
72167,"Mazinho",344,5
97442,"Léo Cotia",344,5
95780,"Zé Ricardo",262,6
36934,"Muricy Ramalho",262,6
92180,"Jair Ventura",263,6
70696,"Fábio Carille",264,6
45125,"Tite",264,6
36940,"Oswaldo de Oliveira",264,6
60752,"Cristóvão Borges",264,6
40025,"Levir Culpi",266,6
73476,"Marcão",266,6
42411,"Cuca",275,6
78361,"Edgardo Bauza",276,6
41273,"Ricardo Gomes",276,6
37424,"Pintado",276,6
88898,"André Jardine",276,6
40990,"Dorival Júnior",277,6
62136,"Marcelo Oliveira",282,6
93317,"Diogo Giacomini",282,6
70622,"Paulo Bento",283,6
37281,"Mano Menezes",283,6
91970,"James Freitas",284,6
79437,"Roger Machado ",284,6
41929,"Renato Gaúcho",284,6
73580,"Falcão",285,6
36856,"Celso Roth",285,6
72588,"Lisca",285,6
73317,"Argel Fucks",287,6
39850,"Vagner Mancini",287,6
92702,"Daniel Paulista",292,6
36943,"Paulo Autuori",293,6
37306,"Gilson Kleina",294,6
93153,"Pachequinho",294,6
39355,"Carpegiani",294,6
87211,"Eduardo Baptista",303,6
92901,"Felipe Moreira",303,6
95830,"Emerson Cris",315,6
37245,"Guto Ferreira",315,6
41946,"Caio Júnior",315,6
60780,"Vinícius Eutrópio",316,6
94767,"Tuca Guimarães",316,6
81031,"Marquinhos Santos",316,6
81794,"Cláudio Prates",327,6
92837,"Sergio Vieira",327,6
39431,"Givanildo Oliveira",327,6
62137,"Enderson Moreira",327,6
86486,"Milton Mendes",344,6
89339,"Adriano Teixeira",344,6
79343,"Doriva",344,6
