"id","apelido","clube_id","posicao_id"
91186,"Romeo Fernandes",293.0,5
90406,"Crysan",293.0,5
74086,"Pedro Paulo ",293.0,5
81369,"Júnior De Barros",293.0,5
37941,"Borges",303.0,5
73635,"Rildo",303.0,5
80949,"Biro Biro",303.0,5
60825,"Felipe Azevedo",303.0,5
91702,"Leandro",303.0,5
83395,"Wanderson",303.0,5
72204,"Diego Oliveira",303.0,5
80381,"Cesinha",303.0,5
86618,"Vitor Xavier",303.0,5
68893,"André Lima",314.0,5
83335,"Anderson Lopes",314.0,5
38178,"Roberto",314.0,5
71995,"Hugo",314.0,5
78977,"Bruno Mendes",314.0,5
82616,"Conrado",314.0,5
89695,"Iury",314.0,5
89696,"Rômulo",314.0,5
38287,"Roger",315.0,5
55519,"Edmílson",315.0,5
61135,"Ananias",315.0,5
72099,"Wiliam Barbio",315.0,5
51683,"Bruno Rangel",315.0,5
89445,"Yuri",315.0,5
68974,"Marcão",316.0,5
81770,"Clayton",316.0,5
69048,"Mazola",316.0,5
78967,"Dudu",316.0,5
87732,"Carlos Henrique",316.0,5
78117,"Everaldo",316.0,5
87586,"Thiago Santana",316.0,5
77809,"William Pottker",316.0,5
91654,"Daniel",316.0,5
85210,"Jonatan Ponciano",316.0,5
63133,"Elias",316.0,5
62056,"Kempes",317.0,5
62119,"Tiago Luis",317.0,5
60859,"Jael",317.0,5
70928,"William Henrique",317.0,5
69019,"Fabinho ",317.0,5
70121,"Rafael Costa",317.0,5
82737,"Welinton Junior",317.0,5
79228,"Bruno Furlan",317.0,5
81612,"Fernando Viana",317.0,5
86890,"William Popp",317.0,5
62120,"Trípodi",317.0,5
89904,"Rafael Furlan",317.0,5
91468,"Mateus Silva",317.0,5
82653,"Vitinho","",5
84703,"Niltinho","",5
82640,"Paulinho","",5
82397,"Núbio Flávio ","",5
91972,"João Paulo","",5
53148,"Ytalo","",5
87197,"Matheus ","",5
87391,"Allano","",5
70018,"Nilson","",5
38247,"William","",5
79947,"Marion","",5
81772,"Tauã","",5
89479,"Gustavo Tocantins","",5
62011,"Choco","",5
40179,"Kleber","",5
92078,"Wallace","",5
68758,"Fernandinho","",5
82767,"Vinícius Araújo","",5
86485,"Keno","",5
73446,"Éderson","",5
37784,"Herrera","",5
68952,"Marinho","",5
42222,"Osvaldo","",5
71799,"Silvinho","",5
38508,"Eder Luis","",5
69282,"Lucas Barrios","",5
92170,"Gabriel Vasconcelos","",5
92146,"André Luís","",5
68773,"Henrique","",5
92192,"Evandro","",5
51820,"Flavinho","",5
92193,"Ravanelli","",5
38139,"Bobô","",5
91740,"Zé Arthur","",5
38913,"Nenê","",5
69141,"Ricardo Bueno","",5
78756,"Alemão","",5
78718,"Michel","",5
92290,"Matheus Pato","",5
50402,"Kayke","",5
38960,"Zé Eduardo","",5
53865,"Léo Gamalho","",5
88140,"Isaac","",5
73540,"Rogério","",5
92504,"Batista","",5
83438,"Guilherme Parede","",5
40758,"Leandrão","",5
54797,"Túlio De Melo","",5
92623,"Kauê","",5
92617,"Léo Tilica","",5
53189,"Alexandro","",5
92630,"Claudinho","",5
88165,"Wilker","",5
72724,"Juba","",5
92663,"Murilo","",5
68787,"Lincom","",5
61149,"Lucca","",5
92696,"Renato Kayzer","",5
92764,"Bruno Baio","",5
92811,"Bruno Rodrigues","",5
93151,"Thiago Santos","",5
93281,"Adriano","",5
89444,"Hugo Ragelli","",5
41327,"Vanderlei Luxemburgo",262.0,6
45125,"Tite",264.0,6
81031,"Marquinhos Santos",264.0,6
62139,"Ricardo Drubscky",266.0,6
79343,"Doriva",267.0,6
36940,"Oswaldo De Oliveira",275.0,6
70163,"Milton Cruz",276.0,6
91274,"Marcelo Fernandes",277.0,6
40025,"Levir Culpi",282.0,6
62136,"Marcelo Oliveira",283.0,6
43618,"Luiz Felipe Scolari",284.0,6
73766,"Diego Aguirre",285.0,6
39042,"Hélio Dos Anjos",290.0,6
87211,"Eduardo Baptista",292.0,6
86486,"Milton Mendes",293.0,6
37245,"Guto Ferreira",303.0,6
37306,"Gilson Kleina",314.0,6
60780,"Vinícius Eutrópio",315.0,6
73317,"Argel Fucks",316.0,6
79866,"Hemerson Maria",317.0,6
62137,"Enderson Moreira","",6
91970,"James Freitas","",6
79437,"Roger Machado ","",6
60752,"Cristóvão Borges","",6
73717,"Juan Carlos Osorio","",6
41258,"Adilson Batista","",6
84863,"Alberto Valentim","",6
37246,"Ney Franco","",6
36856,"Celso Roth","",6
92083,"Augusto César","",6
72767,"Julinho Camargo","",6
40990,"Dorival Júnior","",6
37187,"Pc Gusmão","",6
92273,"Odair Hellmann","",6
51365,"Hudson Coutinho","",6
70323,"Jorginho","",6
37085,"René Simões","",6
92522,"Deivid","",6
37281,"Mano Menezes","",6
50281,"Wanderley Filho","",6
92702,"Daniel Paulista","",6
37086,"Artur Neto","",6
73580,"Falcão","",6
92837,"Sergio Vieira","",6
92901,"Felipe Moreira","",6
93028,"Danny Sergio","",6
93153,"Pachequinho","",6
87613,"Raul Cabral","",6
93317,"Diogo Giacomini","",6
79019,"Jayme De Almeida","",6
